"mmsi","signalpower","ppm","received_at","station_id","msg_id","imo","callsign","shipname","shiptype","to_port","to_bow","to_stern","to_starboard","eta","draught","destination","status","turn","speed","lat","lon","course","heading","aid_type","alt","count","msg_types","channels"
"352004255","0","0","2024-10-04 09:32:37","0",1,NULL,NULL,"ANL KIWI TRADER     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.445026666666664","176.20471166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636021541","0","0","2024-10-04 09:32:37","0",3,NULL,NULL,"WECO MALOU          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.665235","176.179845",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352003114","0","0","2024-10-04 09:32:37","0",1,NULL,NULL,"BRIGHT COSMOS       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.359726666666667","153.17687166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512201000","0","0","2024-10-04 09:32:37","0",3,NULL,NULL,"SPIRIT OF NEWZEALAND",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.81345833333333","174.932705",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512144000","0","0","2024-10-04 09:32:38","0",1,NULL,NULL,"KAIARAHI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.086215","174.31303166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352004282","0","0","2024-10-04 09:32:38","0",3,NULL,NULL,"NORSE YOKOSHIMA     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.843963333333335","174.78014833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503150970","0","0","2024-10-04 09:32:39","0",1,NULL,NULL,"MEDICAT             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.634665","153.36391999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229705000","0","0","2024-10-04 09:32:39","0",3,NULL,NULL,"CMA CGM MARLIN      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.844433333333335","174.78405",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512006292","0","0","2024-10-04 09:32:41","0",3,NULL,NULL,"WLG PILOT TE HAA    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.280631666666665","174.78118833333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512007650","0","0","2024-10-04 09:32:42","0",1,NULL,NULL,"HURIA MATENGA II    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.261545","173.2729183333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"351757000","0","0","2024-10-04 09:32:42","0",1,NULL,NULL,"COMET ACE           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.591210000000004","175.00041833333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512005155","0","0","2024-10-04 09:32:42","0",1,NULL,NULL,"D7 ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.835118333333334","174.76810166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319052400","0","0","2024-10-04 09:32:42","0",3,NULL,NULL,"GLAZE               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.427815","153.13197499999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000072","0","0","2024-10-04 09:32:44","0",1,NULL,NULL,"AMALTAL ENTERPRISE  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.25523","173.281785",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512001795","0","0","2024-10-04 09:32:45","0",1,NULL,NULL,"MAUNGATEA           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.2824","174.00511999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512219000","0","0","2024-10-04 09:32:45","0",3,NULL,NULL,"AWANUIA             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.841883333333335","174.77056666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"355443000","0","0","2024-10-04 09:32:46","0",1,NULL,NULL,"OOCL BRAZIL         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.353458333333332","153.73353333333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512207100","0","0","2024-10-04 09:32:46","0",3,NULL,NULL,"KAHAROA II          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.281375000000004","174.78091333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"255715000","0","0","2024-10-04 09:32:47","0",3,NULL,NULL,"BALDUR              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.643705","176.181635",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311001145","0","0","2024-10-04 09:32:47","0",3,NULL,NULL,"UNITY LIGHT         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.65961333333333","176.18107",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352002064","0","0","2024-10-04 09:32:48","0",3,NULL,NULL," ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.832586666666664","174.48720333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020750","0","0","2024-10-04 09:32:48","0",1,NULL,NULL,"PACIFIC PIONEER     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-40.503885","174.316425",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352002706","0","0","2024-10-04 09:32:49","0",3,NULL,NULL,"CL KIZUNA           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84269166666666","174.77759",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512009984","0","0","2024-10-04 09:32:51","0",3,NULL,NULL,"SPARKY              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.842951666666664","174.7756183333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512001797","0","0","2024-10-04 09:32:51","0",1,NULL,NULL,"MONOWAI             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.28455666666667","174.00629333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000322","0","0","2024-10-04 09:32:51","0",1,NULL,NULL,"-TIAKI-             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.28131666666666","174.78142666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"357067000","0","0","2024-10-04 09:32:53","0",3,NULL,NULL,"MSC ELENI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.277225","174.78967333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512263000","0","0","2024-10-04 09:32:57","0",1,NULL,NULL,"STRAIT FERONIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.280788333333334","174.78349500000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319196400","0","0","2024-10-04 09:33:05","0",3,NULL,NULL,"LEGEND              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84144","174.76110500000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503261300","0","0","2024-10-04 09:33:05","0",1,NULL,NULL,"REEF CAT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.444345","153.10641166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319407000","0","0","2024-10-04 09:33:05","0",3,NULL,NULL,"JANICE OF WYOMING   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84168833333333","174.760135",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004593","0","0","2024-10-04 09:33:07","0",3,NULL,NULL,"MV BIG BUD          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84139833333334","174.750595",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503354000","0","0","2024-10-04 09:33:07","0",3,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401628333333335","153.15630000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311213000","0","0","2024-10-04 09:33:09","0",3,NULL,NULL,"THE WORLD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.381166666666665","153.15708333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352001683","0","0","2024-10-04 09:33:10","0",3,NULL,NULL,"ANL TASMAN TRADER   ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.365206666666666","153.17535",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503333200","0","0","2024-10-04 09:33:12","0",3,NULL,NULL,"BRETT T HANDRAN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.510559999999998","153.36438833333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512005663","0","0","2024-10-04 09:33:13","0",1,NULL,NULL,"TOIA                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.261523333333336","173.272375",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503384400","0","0","2024-10-04 09:33:13","0",1,NULL,NULL,"SL MURRUMBIDGEE     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.35987","153.17657499999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"565971000","0","0","2024-10-04 09:33:13","0",3,NULL,NULL,"MAERSK BUTON        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.660635","176.17538333333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"229660000","0","0","2024-10-04 09:33:14","0",3,NULL,NULL,"SOFRANA SURVILLE    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.357899999999997","153.18040000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512008121","0","0","2024-10-04 09:33:14","0",1,NULL,NULL,"IKA KAKAHI          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.841350000000006","174.76729833333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311696000","0","0","2024-10-04 09:33:14","0",3,NULL,NULL,"IVORY ARROW         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.376475000000003","153.16750666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503000219","0","0","2024-10-04 09:33:16","0",3,NULL,NULL,"CHAMPION 63         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.391565","153.15759666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007728","0","0","2024-10-04 09:33:16","0",3,NULL,NULL,"TS KAOHSIUNG        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.361425","153.17810666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538007932","0","0","2024-10-04 09:33:16","0",3,NULL,NULL,"FAIRCHEM FORTE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.424646666666668","153.12836333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512005706","0","0","2024-10-04 09:33:22","0",1,NULL,NULL,"KORORA              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84194166666667","174.766445",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512006003","0","0","2024-10-04 09:33:24","0",1,NULL,NULL,"KEKENO              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.82227833333333","174.870675",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503032150","0","0","2024-10-04 09:33:27","0",3,NULL,NULL,"RIVERSIDE RESOLUTE  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.425948333333334","153.13369333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503400900","0","0","2024-10-04 09:33:30","0",1,NULL,NULL,"EXILE IV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.85295","153.36405666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503002930","0","0","2024-10-04 09:33:31","0",1,NULL,NULL,"THE STAR            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.968623333333333","153.42420333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503718000","0","0","2024-10-04 09:33:33","0",3,NULL,NULL,"ANTARCTIC DISCOVERY ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.25687333333334","173.27658333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311001217","0","0","2024-10-04 09:33:36","0",3,NULL,NULL,"AFRICAN SWIFT       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.82338666666667","174.72308999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636092711","0","0","2024-10-04 09:33:43","0",3,NULL,NULL,"SEATRADE RED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.471149999999994","176.09651666666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477049800","0","0","2024-10-04 09:33:46","0",3,NULL,NULL,"MOUNT OWEN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.41554","153.14211333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477444700","0","0","2024-10-04 09:33:47","0",3,NULL,NULL,"JIANGMEN TRADER     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.498875","176.11818333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542707110","0","0","2024-10-04 09:33:55","0",3,NULL,NULL,"MANAHAU             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.25964333333333","173.2738",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503108930","0","0","2024-10-04 09:33:57","0",3,NULL,NULL,"MANYANA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.72278833333333","153.40494833333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"518100744","0","0","2024-10-04 09:34:00","0",1,NULL,NULL,"SERENO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84041333333333","174.7529683333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319165200","0","0","2024-10-04 09:34:01","0",1,NULL,NULL,"G5                  ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.863576666666667","153.338815",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538005938","0","0","2024-10-04 09:34:03","0",3,NULL,NULL,"TIANJIN BRIDGE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.83963333333334","174.7843",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"372417000","0","0","2024-10-04 09:34:06","0",3,NULL,NULL,"ARAGO               ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.128434999999996","173.28925166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"972777006","0","0","2024-10-04 09:34:08","0",1,NULL,NULL,"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.80143666666667","174.77059833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319005900","0","0","2024-10-04 09:34:08","0",3,NULL,NULL,"SY HORTENSE         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.840066666666665","174.75302833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512119000","0","0","2024-10-04 09:34:12","0",3,NULL,NULL,"KAHAROA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.258825","173.27893666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"553112076","0","0","2024-10-04 09:34:14","0",3,NULL,NULL,"SL COOK             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.441341666666666","153.11253833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512004509","0","0","2024-10-04 09:34:34","0",3,NULL,NULL,"HAURAKI             ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84294166666667","174.77617999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512002058","0","0","2024-10-04 09:34:34","0",3,NULL,NULL,"WINBILL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.281835","174.78106",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636018825","0","0","2024-10-04 09:34:34","0",3,NULL,NULL,"NORD VANQUISH       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.258649999999996","174.82638333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477713100","0","0","2024-10-04 09:34:37","0",3,NULL,NULL,"LUENHO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.653999999999996","176.1820833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563052600","0","0","2024-10-04 09:34:41","0",3,NULL,NULL,"CAP JACKSON         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.663446666666665","176.174935",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538009798","0","0","2024-10-04 09:34:44","0",3,NULL,NULL,"ST. DAVID           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.273375","174.78854",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538010007","0","0","2024-10-04 09:34:49","0",3,NULL,NULL,"VEGA EVEREST        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.390695","153.15769333333336",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"319147700","0","0","2024-10-04 09:34:49","0",3,NULL,NULL,"BACA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84032166666667","174.75300000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538008601","0","0","2024-10-04 09:34:50","0",3,NULL,NULL,"NIMBLE NICKY        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.2769","173.998735",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503194500","0","0","2024-10-04 09:34:51","0",3,NULL,NULL,"SVITZER COLMSLIE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401533333333337","153.15588333333332",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477250400","0","0","2024-10-04 09:35:01","0",3,NULL,NULL,"TAMPA BAY           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.65221666666666","176.18246666666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000058","0","0","2024-10-04 09:35:03","0",3,NULL,NULL,"TANGAROA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.27043333333334","174.78751666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"311000510","0","0","2024-10-04 09:35:04","0",3,NULL,NULL,"CSL RELIANCE        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.414566666666666","153.14293333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512433000","0","0","2024-10-04 09:35:05","0",3,NULL,NULL,"AOTEAROA CHIEF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.84241","174.77597",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020315","0","0","2024-10-04 09:35:08","0",3,NULL,NULL,"IZANAGI HARMONY     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.656576666666666","176.18151",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503118930","0","0","2024-10-04 09:35:10","0",3,NULL,NULL,"TAMOYA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.446433333333335","153.10479666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"235110509","0","0","2024-10-04 09:35:12","0",3,NULL,NULL,"BERGE HAKODATE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.428066666666666","153.12152166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566709000","0","0","2024-10-04 09:35:14","0",3,NULL,NULL,"KOKAKO              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.266695","174.78635333333335",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352004052","0","0","2024-10-04 09:35:15","0",3,NULL,NULL,"NORSE INNOSHIMA     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.654734999999995","176.18198333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503379000","0","0","2024-10-04 09:35:41","0",3,NULL,NULL,"CLONTARF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.40158166666667","153.15547166666664",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503774000","0","0","2024-10-04 09:35:51","0",3,NULL,NULL,"JOHN OXLEY II",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.426105","153.13310666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512007716","0","0","2024-10-04 09:36:08","0",3,NULL,NULL,"THE BEAST",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.839196666666666","174.75299166666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503194600","0","0","2024-10-04 09:36:11","0",3,NULL,NULL,"SVITZER NEWSTEAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.401553333333332","153.15608666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"357040000","0","0","2024-10-04 09:36:23","0",3,NULL,NULL,"CRYSTAL PALACE      ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.48654833333333","176.10516666666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636020257","0","0","2024-10-04 09:36:24","0",3,NULL,NULL,"SEATTLE EXPRESS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-37.45502333333333","176.11259333333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512003229","0","0","2024-10-04 09:44:04","0",1,NULL,NULL,"CLIPPER 4           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-36.85379833333333","174.92046",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636022774","0","0","2024-10-04 09:46:08","0",1,NULL,NULL,"BBG YONGJIANG       ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00766666666667","154.09621166666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"512000540","0","0","2024-10-04 09:47:48","0",3,NULL,NULL,"KUPE GAS RIG        ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.85089166666667","174.12006000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"257366000","0","0","2024-10-04 09:50:18","0",1,NULL,NULL,"HOEGH ST. PETERSBURG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.886485","153.80345",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566594000","0","0","2024-10-04 09:55:01","0",1,NULL,NULL,"OCEAN HIRYU         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.485583333333334","154.07431666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"503093310","0","0","2024-10-04 10:19:56","0",1,NULL,NULL,"POPS                ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.971771666666665","153.4259066666667",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636093034","0","0","2024-10-04 10:34:43","0",3,NULL,NULL,"GASCHEM ODYSSEY     ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.00252","153.23394333333331",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"309369000","0","0","2024-10-04 10:50:02","0",1,NULL,NULL,"SWAN ACE            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.02081666666667","154.11938333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"636012580","0","0","2024-10-04 10:52:29","0",3,NULL,NULL,"FPSO RAROA          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-39.974244999999996","173.29769833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563052900","0","0","2024-10-04 11:02:38","0",1,NULL,NULL,"MAERSK RIO INDIA    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.001936666666666","153.69279666666668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"538005385","0","0","2024-10-04 12:11:25","0",1,NULL,NULL,"STI MADISON         ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-35.81797166666667","174.73543333333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477591800","0","0","2024-10-04 12:13:59","0",1,NULL,NULL,"SUNGKIANG           ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-34.682570000000005","173.99329166666666",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"372808000","0","0","2024-10-04 12:25:02","0",1,NULL,NULL,"CARNIVAL SPLENDOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-27.003001666666666","153.68600999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"352001294","0","0","2024-10-04 12:52:52","0",1,NULL,NULL,"HOKULINK            ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-31.919876666666667","153.00067833333333",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563089800","0","0","2024-10-04 13:09:55","0",3,NULL,NULL,"RESOLVE II          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-32.12824333333334","153.28849833333334",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"477007100","0","0","2024-10-04 13:26:32","0",1,NULL,NULL,"OOCL BUSAN          ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","-41.65023333333333","175.45531666666665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
